customer_id,age,tenure_months,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,gender,churn
CUST01006,44,66,117.2703831441562,7819.563766801762,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,Female,0
CUST01007,66,37,34.75008492185462,435.67171993881647,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,Male,0
CUST01008,30,49,52.183386058432006,2830.0650988107436,No,No,Yes,No,No,No,Yes,One year,Yes,Credit card,Male,0
CUST01009,50,66,124.95493075604791,3440.609769414147,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,Female,0
CUST01010,51,36,119.18908171766023,6597.1392342667905,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer,Female,0
CUST01011,58,54,70.20026941719675,6134.4580876722885,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,Female,0
CUST01012,52,26,144.07159726435165,3012.437316673785,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,Female,1
CUST01013,18,40,138.3835920584909,4533.171141795166,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card,Male,0
CUST01014,38,43,145.09909738459118,6688.049405589688,No,No,Yes,No,No,No,No,Two year,No,Mailed check,Female,0
CUST01015,65,22,75.6289097244121,165.23274536540066,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer,Male,1
CUST01016,72,20,45.6715658791388,6421.381234205288,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,Male,1
CUST01017,23,8,101.46562308187433,7576.230282229496,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,Female,1
CUST01018,45,29,109.0205105762958,275.87488144368587,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,Male,0
CUST01019,34,40,36.3074319785676,383.73627688389706,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,Male,0
CUST01020,22,30,122.24279445846777,2769.2217644168404,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,Male,0
CUST01021,48,55,22.347828568794867,720.4011188660428,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,Female,0
CUST01022,22,16,82.75469037198184,3844.6231207452283,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,Male,0
CUST01023,55,46,63.032113734336335,5835.111267016434,No,No,No,No,Yes,No,Yes,One year,Yes,Credit card,Female,0
CUST01024,20,62,116.23939778688093,4543.855895553906,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,Male,0
CUST01025,70,7,60.65889456483607,1587.5266344004679,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,Male,1
CUST01026,40,45,127.48492466153427,5245.394174242255,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,Female,0
CUST01027,54,59,97.34395354150537,5485.138743847749,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,Male,0
CUST01028,70,56,123.20613702906937,7460.918726366417,No,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer,Female,0
CUST01029,54,48,148.6142829191511,1191.4392410688513,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,Male,1
CUST01030,27,27,108.29058494666239,5544.842595979592,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,Male,1
CUST01031,27,53,148.04354112701373,7293.189206448117,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,Female,1
CUST01032,36,35,23.748722499821696,4022.4819434986607,No,No,Yes,No,Yes,No,No,One year,No,Credit card,Male,0
CUST01033,34,51,63.958198502895094,2907.16144530719,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,Female,1
CUST01034,38,37,34.02092439310019,1382.580963884843,No,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,Male,0
CUST01035,31,57,54.09964107997714,6936.959354188266,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,Female,0
CUST01036,26,8,129.0554268863507,3166.0860712279436,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,Male,1
CUST01037,63,20,24.20202449239174,7400.561897276185,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,Female,0
CUST01038,18,53,87.62378164521118,6785.111219083594,No,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,Female,0
CUST01039,68,12,93.7267319792085,3025.5860173416218,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card,Female,1
CUST01040,62,49,92.94964906735429,4599.836185391175,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,Male,0
CUST01041,30,17,81.78861959702324,236.8488096254932,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,Female,1
CUST01042,21,64,122.77838542006819,2120.506794879735,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,Male,0
CUST01043,79,42,37.36060163572165,5687.977331582612,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,Female,0
CUST01044,18,29,60.37501202160235,5429.729347853209,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,Female,0
CUST01045,66,19,100.04438694787245,2839.8882871431733,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card,Female,1
CUST01046,57,11,109.82367761483425,6472.692094637463,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,Male,1
CUST01047,49,50,72.53929613101732,1901.9716941609715,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,Female,1
CUST01048,51,71,133.7982642325403,3700.9388545551274,No,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,Male,0
CUST01049,45,58,74.01414157046887,3790.794469780988,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,Female,0
CUST01050,48,34,72.3608974652833,2739.7178155827364,No,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,Female,0
CUST01051,25,20,24.706943993360042,7638.235486978835,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,Female,1
CUST01052,56,50,91.6483737053154,5579.538587450508,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,Male,0
CUST01053,43,10,112.12850900654766,4322.810695911867,No,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,Female,1
CUST01054,75,32,34.87696125719025,4093.9104452414153,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,Male,1
CUST01055,51,52,59.70625959142321,1291.1828179193506,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,Female,0
CUST01056,71,15,121.56340399177078,2990.0514386034242,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,Male,1
CUST01057,71,3,67.56952660376481,5388.731051538277,No,Yes,No,No,Yes,No,No,One year,No,Credit card,Male,1
CUST01058,20,37,51.40832006520519,7398.0703531001345,No,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer,Female,0
CUST01059,76,40,107.38608626346459,6535.383193946872,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card,Female,0
CUST01060,67,40,45.57864109731523,2417.11063560057,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Male,0
CUST01061,29,56,136.43487954581298,3482.973873005668,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,Male,0
CUST01062,18,23,33.72779148339833,681.6818152881007,No,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,Male,0
CUST01063,71,11,111.8514742967675,835.3351378239346,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,Female,1
CUST01064,61,64,84.94133116722877,3772.4384882497466,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,Male,0
CUST01065,22,8,133.09084311160916,4251.150866400459,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,Female,1
CUST01066,47,56,36.40536183341076,2126.9362236613733,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,Female,0
CUST01067,47,60,108.12633940449142,5149.405859703811,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,Male,1
CUST01068,76,10,94.36710309357959,5632.9778709295,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card,Male,1
CUST01069,74,39,82.41171849120605,2406.9467302634225,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,Male,1
CUST01070,34,28,83.8829442462469,6072.229311146184,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,Male,0
CUST01071,65,49,113.857005033809,1660.7272539322842,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Male,0
CUST01072,64,36,141.90641514152688,4363.125990659079,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,Male,1
CUST01073,40,13,31.862715685476253,6438.163126626143,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card,Male,1
CUST01074,32,36,22.53534418936763,4305.332503746791,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,Female,0
CUST01075,54,26,124.74162302255645,7265.542493797983,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,Male,1
CUST01076,38,4,34.062020381598714,486.8398383395939,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,Male,1
CUST01077,31,64,148.2705834904551,4714.744487021945,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,Male,1
CUST01078,19,38,100.51527236464884,4502.8085113042325,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card,Female,0
CUST01079,28,22,104.61263138303829,5289.6195617706235,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,Female,1
CUST01080,68,2,45.85592138194226,6670.586572668855,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,Male,1
CUST01081,56,31,51.240600338567674,5812.307613020393,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,Female,0
CUST01082,55,11,105.71553940290252,6326.456228275278,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,Male,1
CUST01083,77,46,138.2644889314456,2324.7574712266196,DSL,No,No,No,No,No,No,Two year,Yes,Credit card,Male,0
CUST01084,51,62,147.71077208728366,3112.2290809803376,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,Male,0
CUST01085,55,69,45.744023062042174,5021.680252888918,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Female,0
CUST01086,67,64,37.43555095227272,4436.622545960983,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,Female,0
CUST01087,51,10,27.332176508902762,7689.608922264882,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,Female,1
CUST01088,35,40,132.87861236097262,1510.9393094766665,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,Female,0
CUST01089,47,24,58.31293009134094,2823.2014121601105,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer,Female,0
CUST01090,32,44,20.235564403002716,4590.586761613141,No,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card,Female,0
CUST01091,44,60,49.09635118733575,6946.350884090492,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card,Male,0
CUST01092,68,62,64.25734041292439,7436.201227034114,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card,Female,0
CUST01093,51,17,148.82820203456907,2701.5699200042363,No,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,Male,1
CUST01094,69,65,88.06040720142062,555.525522980286,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,Female,0
CUST01095,74,57,46.61281318736317,3384.5251894190374,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,Male,0
CUST01096,55,55,63.52638481274864,3166.8662630033864,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,Male,0
CUST01097,50,53,62.9399993823942,7892.166802078923,No,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,Female,0
CUST01098,41,56,22.564347040212812,3459.8687294404995,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,Male,0
CUST01099,32,9,37.573797042285904,2459.669534439771,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,Female,1
CUST01100,77,22,110.37553976141746,2935.7114487887734,No,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,Male,0
CUST01101,47,13,35.6326282541955,3187.471719378035,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,Male,1
CUST01102,72,48,49.995455958795446,6575.892249928996,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card,Female,0
CUST01103,59,18,65.59584879256013,666.4988447934882,No,No,No,Yes,No,No,Yes,One year,No,Credit card,Male,0
CUST01104,68,40,118.50554278529819,2545.726250022713,No,No,Yes,No,No,No,No,Two year,Yes,Credit card,Male,0
CUST01105,34,17,95.71212543283217,7731.221565418655,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Male,1
CUST01106,22,15,109.56999804851388,1241.7579882944235,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer,Female,1
CUST01107,46,15,93.71160230462239,5945.958545830068,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card,Male,1
CUST01108,21,63,108.86701527884297,2864.020139562357,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,Male,0
CUST01109,27,39,20.36947997631642,4662.648499032312,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,Female,1
CUST01110,73,13,141.01675876828583,814.3933473008788,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,Male,1
CUST01111,34,32,34.41963001372485,2465.1651054844933,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,Male,0
CUST01112,27,9,72.81238247699763,4016.902234453888,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,Female,1
CUST01113,34,40,120.23498813183112,1868.97125224335,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,Male,1
CUST01114,77,20,76.5799933412251,4344.122145564154,No,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card,Male,0
CUST01115,37,63,143.08953171677706,1773.6793262204762,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,Female,0
CUST01116,41,44,80.78656330483967,5207.80241015142,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,Female,1
CUST01117,22,38,133.74212272834728,7236.747635197507,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,Female,0
CUST01118,51,60,125.40765473709521,702.1993260655399,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,Male,0
CUST01119,23,71,147.5282193638288,1748.595965493169,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,Male,0
CUST01120,70,48,140.4512114976268,6758.495757537433,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,Male,1
CUST01121,19,18,136.7560985126742,5059.796813826822,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Male,1
CUST01122,30,16,115.10856426753088,648.0971587976705,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer,Male,1
CUST01123,79,55,67.7097591448687,3901.0739185737725,No,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,Male,0
CUST01124,60,39,33.79630441343731,1693.8729497904535,DSL,No,No,No,Yes,No,No,One year,No,Credit card,Male,1
CUST01125,60,68,109.5238567943707,1608.7892246791564,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,Male,0
CUST01126,65,59,147.22503057393544,7526.349840016979,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Male,0
CUST01127,28,62,114.45857685314297,6097.10155364735,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,Male,0
CUST01128,68,13,140.73481800605362,5575.920136322667,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,Female,1
CUST01129,64,6,124.55961268421717,1926.6519602813119,No,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,Male,1
CUST01130,74,60,41.204907765168244,966.2159956667848,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card,Female,0
CUST01131,40,14,52.396490176867346,6969.244317857094,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,Male,1
CUST01132,72,54,64.44252822910555,66.91896335275842,No,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,Female,0
CUST01133,33,4,41.873857763940535,3117.0094611341365,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,Female,1
CUST01134,48,39,95.61467324749087,2235.3477736314417,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer,Female,0
CUST01135,28,25,146.80856813754366,4571.602078783612,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,Male,1
CUST01136,71,32,118.98964834670062,2019.057318368961,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card,Male,1
CUST01137,33,59,75.04027737877004,2503.4187674398972,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,Female,0
CUST01138,25,63,20.585582527437527,6803.318042845684,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,Male,0
CUST01139,21,38,60.72588144796323,4833.44681076806,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,Female,0
CUST01140,57,53,88.47870739998798,1182.5465680883597,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,Male,0
CUST01141,21,67,62.152613600756176,5817.242917096735,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,Female,0
CUST01142,73,28,34.43453999310174,1675.5244278094297,No,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,Female,0
CUST01143,42,3,77.55944439204629,3475.379342297591,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,Female,0
CUST01144,20,22,52.92286620554311,5179.92574997756,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Female,1
CUST01145,49,38,138.2002089399952,2189.9977089107483,No,No,No,Yes,No,No,No,One year,Yes,Mailed check,Female,1
CUST01146,20,62,33.228088705132045,3085.1723811128218,No,No,Yes,Yes,No,No,No,Two year,No,Electronic check,Male,0
CUST01147,44,57,26.38984173421235,5878.513786487124,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Male,0
CUST01148,46,6,20.690841990132068,7504.529408326261,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,Female,0
CUST01149,49,32,62.64905898313551,4243.375554536595,No,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,Male,1
CUST01150,67,10,105.85028896611551,99.56835302184949,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,Male,1
CUST01151,78,3,114.95378787463305,2720.9407349098074,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,Female,1
CUST01152,75,59,78.92401883962401,3201.101992067365,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,Male,0
CUST01153,68,49,108.96272455918466,2726.6054876179073,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,Male,1
CUST01154,36,59,66.78882470799725,3501.4255117021908,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,Female,0
CUST01155,38,31,106.8148085982602,5068.67670547083,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,Male,1
CUST01156,22,69,25.277478089308545,986.6016554420702,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,Female,0
CUST01157,35,62,70.79788799371053,2195.5914607626937,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,Female,0
CUST01158,45,52,122.81045809231328,4071.031726420644,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,Male,0
CUST01159,59,41,124.39078395967017,2538.274999276201,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,Female,0
CUST01160,78,31,113.0993412538403,7928.860998320168,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card,Male,1
CUST01161,39,22,46.55102067408237,3462.823106959156,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,Female,0
CUST01162,38,4,52.13666546098232,6960.997245665886,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Female,1
CUST01163,23,13,149.49153454438658,7174.148488198638,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,Female,1
CUST01164,18,45,33.43914093625479,6691.335857784353,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer,Female,0
CUST01165,22,42,43.48615085731322,394.24796274243914,No,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,Male,0
CUST01166,58,49,36.90341323451724,7583.018918274544,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,Male,0
CUST01167,29,20,62.59514527887003,1047.3656458227517,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,Male,1
CUST01168,43,54,47.322858580410035,294.54094916007017,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,Male,0
CUST01169,63,36,84.69943474121038,3326.669471094329,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card,Male,0
CUST01170,51,1,81.88269189441559,1573.1795814076913,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card,Male,1
CUST01171,66,15,137.1957305286694,1489.8883067126249,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,Female,1
CUST01172,31,17,24.51619316782159,2316.8005147416816,No,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,Male,0
CUST01173,43,24,61.58434496680923,2002.2767298699016,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,Male,1
CUST01174,62,58,97.56552595962172,5484.6673091582215,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,Male,0
CUST01175,44,23,98.6242290397153,1510.482906955839,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer,Male,1
CUST01176,26,46,82.4164097718472,4354.084075474123,No,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,Male,0
CUST01177,43,8,126.03652030590239,7891.683838225367,No,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,Male,1
CUST01178,74,59,28.153882283879643,3470.411719231185,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,Male,0
CUST01179,64,59,126.01340952541767,5142.147408187583,No,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,Male,0
CUST01180,74,13,84.31805125664147,7755.5859882843915,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,Female,1
CUST01181,39,39,37.38889036001028,1118.3592043700867,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,Male,0
CUST01182,64,28,135.1412487602621,3360.4839341585343,No,No,No,No,No,Yes,No,Month-to-month,No,Credit card,Female,1
CUST01183,73,61,104.39974134032525,6804.535353558128,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,Male,0
CUST01184,47,16,41.26093928713811,7459.799348304141,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card,Male,0
CUST01185,60,2,24.37446404187346,4817.863742512062,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,Male,1
CUST01186,65,17,38.34425428324441,1164.4964082709826,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card,Male,1
